date,open,close,high,low,volume,amount,amplitude,change_percent,change_amount,turnover,symbol
2020-12-08,9292.73,9275.13,9327.0,9263.42,125723474,155177369600.0,0.69,0.07,6.28,4.21,399005.SZ
2020-12-09,9308.55,9138.09,9328.01,9137.16,142915676,179561861120.0,2.06,-1.48,-137.04,4.78,399005.SZ
2020-12-10,9090.51,9114.02,9181.16,9043.56,121381240,152251711488.0,1.51,-0.26,-24.07,4.06,399005.SZ
2020-12-11,9127.34,8942.3,9130.79,8864.58,141217620,174933712896.0,2.92,-1.88,-171.72,4.73,399005.SZ
2020-12-14,8950.8,8998.27,9002.26,8883.44,119481925,150733242368.0,1.33,0.63,55.97,4.0,399005.SZ
2020-12-15,8996.37,9067.26,9080.07,8971.58,119702236,150071406592.0,1.21,0.77,68.99,4.01,399005.SZ
2020-12-16,9096.01,9039.1,9106.76,9022.03,128726013,151918854144.0,0.93,-0.31,-28.16,4.31,399005.SZ
2020-12-17,9033.57,9081.06,9084.41,8971.76,143398531,165483081728.0,1.25,0.46,41.96,4.8,399005.SZ
2020-12-18,9122.77,9096.28,9135.19,9059.29,129348698,164960657408.0,0.84,0.17,15.22,4.33,399005.SZ
2020-12-21,9094.43,9292.68,9292.68,9071.99,145510006,197004730368.0,2.43,2.16,196.4,4.87,399005.SZ
2020-12-22,9261.33,9174.79,9352.75,9168.22,160103590,213959430144.0,1.99,-1.27,-117.89,5.36,399005.SZ
2020-12-23,9203.5,9291.12,9304.8,9161.8,156985828,208818302976.0,1.56,1.27,116.33,5.25,399005.SZ
2020-12-24,9278.97,9274.89,9384.49,9242.73,147718799,182912454656.0,1.53,-0.17,-16.23,4.94,399005.SZ
2020-12-25,9260.22,9343.21,9355.86,9241.41,142486661,174454444032.0,1.23,0.74,68.32,4.77,399005.SZ
2020-12-28,9317.36,9295.68,9346.94,9263.0,158750886,191814922240.0,0.9,-0.51,-47.53,5.31,399005.SZ
2020-12-29,9312.12,9260.93,9332.68,9205.29,155597740,188203687936.0,1.37,-0.37,-34.75,5.21,399005.SZ
2020-12-30,9241.17,9372.0,9393.45,9241.17,143319708,185985261568.0,1.64,1.2,111.07,4.8,399005.SZ
2020-12-31,9385.53,9545.18,9553.15,9376.37,159153789,207516229632.0,1.89,1.85,173.18,5.33,399005.SZ
2021-01-04,9589.07,9782.16,9798.22,9559.7,185484178,256822640640.0,2.5,2.48,236.98,6.21,399005.SZ
2021-01-05,9765.05,10135.87,10135.87,9735.25,199361620,290858074112.0,4.1,3.62,353.71,6.67,399005.SZ
2021-01-06,10186.31,10138.0,10228.12,10024.38,189849152,270384484352.0,2.01,0.02,2.13,6.35,399005.SZ
2021-01-07,10144.79,10328.11,10328.11,10108.79,195780052,278581481472.0,2.16,1.88,190.11,6.55,399005.SZ
2021-01-08,10391.59,10318.91,10430.36,10213.71,178820669,265210961920.0,2.1,-0.09,-9.2,5.98,399005.SZ
2021-01-11,10357.33,10273.22,10493.46,10188.99,188867238,293555605504.0,2.95,-0.44,-45.69,6.32,399005.SZ
2021-01-12,10227.64,10457.4,10457.41,10177.94,162846833,258291376128.0,2.72,1.79,184.18,5.45,399005.SZ
2021-01-13,10473.46,10391.7,10578.03,10314.06,181880169,284126474240.0,2.52,-0.63,-65.7,6.09,399005.SZ
2021-01-14,10326.71,10140.04,10368.38,10121.58,168818437,255792779264.0,2.37,-2.42,-251.66,5.65,399005.SZ
2021-01-15,10119.65,10109.69,10203.19,9950.77,151659919,225361797120.0,2.49,-0.3,-30.35,5.08,399005.SZ
2021-01-18,10081.31,10296.46,10342.26,10023.67,149170184,220912799744.0,3.15,1.85,186.77,4.99,399005.SZ
2021-01-19,10317.98,10107.31,10345.03,10069.22,161297469,230751117312.0,2.68,-1.84,-189.15,5.4,399005.SZ
2021-01-20,10105.34,10198.48,10229.89,10058.27,141682834,203200249856.0,1.7,0.9,91.17,4.74,399005.SZ
2021-01-21,10204.78,10392.38,10465.14,10204.78,173677921,254042873856.0,2.55,1.9,193.9,5.81,399005.SZ
2021-01-22,10401.92,10510.31,10510.31,10312.84,171230469,262064898048.0,1.9,1.13,117.93,5.73,399005.SZ
2021-01-25,10429.46,10528.68,10683.84,10382.99,176888146,290774851584.0,2.86,0.17,18.37,5.92,399005.SZ
2021-01-26,10492.69,10350.53,10534.01,10312.93,153365732,245108891648.0,2.1,-1.69,-178.15,5.13,399005.SZ
2021-01-27,10319.77,10449.74,10459.42,10184.42,151393416,227457716224.0,2.66,0.96,99.21,5.07,399005.SZ
2021-01-28,10275.56,10056.76,10299.44,10024.79,153601446,223490846720.0,2.63,-3.76,-392.98,5.14,399005.SZ
2021-01-29,10134.69,9992.64,10173.55,9844.06,153853555,222038224896.0,3.28,-0.64,-64.12,5.15,399005.SZ
2021-02-01,10011.43,10181.74,10189.95,9960.36,140834429,199935012864.0,2.3,1.89,189.1,4.71,399005.SZ
2021-02-02,10223.99,10386.46,10389.77,10147.67,138690540,208112279552.0,2.38,2.01,204.72,4.64,399005.SZ
2021-02-03,10388.97,10262.7,10464.35,10253.23,148671867,224949399552.0,2.03,-1.19,-123.76,4.98,399005.SZ
2021-02-04,10205.53,10170.19,10322.32,10019.58,152951900,224975794176.0,2.95,-0.9,-92.51,5.12,399005.SZ
2021-02-05,10216.05,10052.68,10306.8,10044.26,138955149,210448015360.0,2.58,-1.16,-117.51,4.65,399005.SZ
2021-02-08,10093.81,10220.79,10254.91,10018.5,125180769,185150910464.0,2.35,1.67,168.11,4.19,399005.SZ
2021-02-09,10267.64,10505.53,10508.7,10254.74,125142597,187163029504.0,2.48,2.79,284.74,4.19,399005.SZ
2021-02-10,10582.84,10797.85,10819.08,10539.75,123892119,199134109696.0,2.66,2.78,292.32,4.15,399005.SZ
2021-02-18,11034.52,10675.34,11053.08,10624.2,151737900,240589950976.0,3.97,-1.13,-122.51,5.08,399005.SZ
2021-02-19,10610.68,10684.73,10693.8,10405.53,166722516,230967287808.0,2.7,0.09,9.39,5.58,399005.SZ
2021-02-22,10699.19,10408.13,10699.19,10408.13,206970711,281065914368.0,2.72,-2.59,-276.6,6.93,399005.SZ
2021-02-23,10300.38,10310.29,10441.72,10254.72,158847887,218173161472.0,1.8,-0.94,-97.84,5.32,399005.SZ
2021-02-24,10321.34,10013.87,10360.14,9905.36,154156687,229652033536.0,4.41,-2.87,-296.42,5.16,399005.SZ
2021-02-25,10120.75,9968.26,10142.73,9939.93,138986263,186283143168.0,2.03,-0.46,-45.61,4.65,399005.SZ
2021-02-26,9712.72,9706.99,9849.26,9627.24,135433748,185289535488.0,2.23,-2.62,-261.27,4.53,399005.SZ
2021-03-01,9830.54,9977.23,9984.65,9802.99,140567340,185339465728.0,1.87,2.78,270.24,4.7,399005.SZ
2021-03-02,10050.73,9948.32,10089.58,9841.28,145940585,192824786944.0,2.49,-0.29,-28.91,4.88,399005.SZ
2021-03-03,9891.88,10059.37,10059.37,9833.22,144330908,176700940288.0,2.27,1.12,111.05,4.83,399005.SZ
2021-03-04,9961.94,9700.28,9961.94,9655.24,158343360,192013963264.0,3.05,-3.57,-359.09,5.3,399005.SZ
2021-03-05,9516.46,9705.35,9788.08,9492.22,143396636,173159800832.0,3.05,0.05,5.07,4.8,399005.SZ
2021-03-08,9796.32,9320.32,9871.61,9315.29,154721252,198609424384.0,5.73,-3.97,-385.03,5.18,399005.SZ
2021-03-09,9276.93,9054.52,9298.18,8904.15,165176049,202662035456.0,4.23,-2.85,-265.8,5.53,399005.SZ
2021-03-10,9230.87,9087.64,9265.68,9049.23,126851953,155398373376.0,2.39,0.37,33.12,4.25,399005.SZ
2021-03-11,9116.82,9236.47,9271.72,9045.25,136553362,166134235136.0,2.49,1.64,148.83,4.57,399005.SZ
2021-03-12,9287.72,9215.1,9288.2,9104.17,141289444,162612297728.0,1.99,-0.23,-21.37,4.73,399005.SZ
2021-03-15,9111.06,8954.09,9111.06,8873.9,142979123,168337494016.0,2.57,-2.83,-261.01,4.78,399005.SZ
2021-03-16,8983.91,8987.77,9039.42,8861.21,147096179,158737514496.0,1.99,0.38,33.68,4.92,399005.SZ
2021-03-17,8968.55,9112.5,9149.18,8888.45,143653279,159341092864.0,2.9,1.39,124.73,4.81,399005.SZ
2021-03-18,9137.13,9176.51,9188.74,9086.2,147835612,165084495872.0,1.13,0.7,64.01,4.95,399005.SZ
2021-03-19,9025.33,8899.01,9077.2,8845.7,151766374,174159597568.0,2.52,-3.02,-277.5,5.08,399005.SZ
2021-03-22,8880.89,8981.95,8981.95,8829.93,148693082,164286054400.0,1.71,0.93,82.94,4.98,399005.SZ
2021-03-23,9001.72,8847.2,9011.14,8790.27,158844045,171048603648.0,2.46,-1.5,-134.75,5.32,399005.SZ
2021-03-24,8806.02,8687.81,8866.91,8671.99,151649190,164785217536.0,2.2,-1.8,-159.39,5.07,399005.SZ
2021-03-25,8645.05,8711.12,8758.49,8604.03,140889331,146700488704.0,1.78,0.27,23.31,4.71,399005.SZ
2021-03-26,8756.05,8950.9,8992.2,8753.11,148327588,171766861824.0,2.74,2.75,239.78,4.96,399005.SZ
2021-03-29,8979.65,8915.95,9005.56,8872.41,152060826,172179070976.0,1.49,-0.39,-34.95,5.09,399005.SZ
2021-03-30,8887.4,8987.02,9027.06,8862.14,151709560,167324303360.0,1.85,0.8,71.07,5.08,399005.SZ
2021-03-31,8984.03,8890.6,8984.03,8830.57,136471877,149938753536.0,1.71,-1.07,-96.42,4.57,399005.SZ
2021-04-01,8918.18,9035.63,9039.87,8913.82,129610708,146567663616.0,1.42,1.63,145.03,4.34,399005.SZ
2021-04-02,9085.63,9114.22,9162.05,9037.68,134907377,159884279808.0,1.38,0.87,78.59,4.51,399005.SZ
2021-04-06,9146.18,9103.88,9154.1,9062.62,22158956,53667696640.0,1.0,-0.11,-10.34,0.74,399005.SZ
2021-04-07,9109.57,9031.61,9109.57,8951.11,26997903,59429587456.0,1.74,-0.79,-72.27,0.9,399005.SZ
2021-04-08,8996.17,9020.58,9071.58,8951.91,24952535,52294793216.0,1.33,-0.12,-11.03,0.84,399005.SZ
2021-04-09,8990.84,8887.39,8994.21,8863.22,21539982,48250428416.0,1.45,-1.48,-133.19,0.72,399005.SZ
2021-04-12,8868.75,8635.17,8899.33,8600.65,27117142,67646942720.0,3.36,-2.84,-252.22,0.91,399005.SZ
2021-04-13,8630.45,8673.13,8766.62,8630.45,23567270,54261016064.0,1.58,0.44,37.96,0.79,399005.SZ
2021-04-14,8679.34,8784.72,8793.42,8678.42,22638320,55340641280.0,1.33,1.29,111.59,0.76,399005.SZ
2021-04-15,8779.8,8749.77,8782.91,8658.36,21651366,52395303680.0,1.42,-0.4,-34.95,0.72,399005.SZ
2021-04-16,8763.62,8756.82,8787.67,8669.05,22319556,53509562368.0,1.36,0.08,7.05,0.75,399005.SZ
2021-04-19,8780.78,9106.79,9108.49,8776.4,37995779,92729917440.0,3.79,4.0,349.97,1.27,399005.SZ
2021-04-20,9079.14,9113.54,9197.78,9063.2,31616869,78223159296.0,1.48,0.07,6.75,1.06,399005.SZ
2021-04-21,9052.21,9138.11,9147.46,9020.04,25982687,61979129856.0,1.4,0.27,24.57,0.87,399005.SZ
2021-04-22,9179.7,9183.7,9221.6,9077.36,28623786,67577588992.0,1.58,0.5,45.59,0.96,399005.SZ
2021-04-23,9193.3,9228.05,9272.44,9171.14,32575048,73936035840.0,1.1,0.48,44.35,1.09,399005.SZ
2021-04-26,9253.98,9184.27,9341.43,9172.15,37625426,88305295360.0,1.83,-0.47,-43.78,1.26,399005.SZ
2021-04-27,9169.85,9182.45,9196.35,9072.83,30541280,69506363392.0,1.34,-0.02,-1.82,1.02,399005.SZ
2021-04-28,9168.77,9245.01,9247.56,9126.42,27082634,64428224256.0,1.32,0.68,62.56,0.91,399005.SZ
2021-04-29,9249.11,9291.21,9316.05,9211.09,27097521,68567079168.0,1.14,0.5,46.2,0.91,399005.SZ
2021-04-30,9276.23,9266.22,9319.74,9207.61,30761584,75956125696.0,1.21,-0.27,-24.99,1.03,399005.SZ
2021-05-06,9233.97,9118.58,9265.13,9056.55,28499499,74061000704.0,2.25,-1.59,-147.64,0.95,399005.SZ
2021-05-07,9130.2,8971.32,9199.47,8971.32,31744784,74442924032.0,2.5,-1.61,-147.26,1.06,399005.SZ
2021-05-10,8958.21,8911.26,9008.32,8865.12,28983689,66408872960.0,1.6,-0.67,-60.06,0.97,399005.SZ
2021-05-11,8846.09,8912.04,8927.57,8732.93,27313223,62086018560.0,2.18,0.01,0.78,0.91,399005.SZ
2021-05-12,8881.25,8970.63,8976.63,8860.51,24601382,57248691456.0,1.3,0.66,58.59,0.82,399005.SZ
2021-05-13,8861.61,8870.65,8940.67,8828.16,25820130,54630494208.0,1.25,-1.11,-99.98,0.86,399005.SZ
2021-05-14,8887.95,9006.35,9009.16,8818.15,28415057,61588077312.0,2.15,1.53,135.7,0.95,399005.SZ
2021-05-17,9027.14,9192.86,9250.71,9027.14,30719227,74401501184.0,2.48,2.07,186.51,1.03,399005.SZ
2021-05-18,9194.49,9207.04,9216.38,9144.13,24588399,57059804928.0,0.79,0.15,14.18,0.82,399005.SZ
2021-05-19,9180.79,9257.64,9299.62,9143.05,26781322,70194528256.0,1.7,0.55,50.6,0.9,399005.SZ
2021-05-20,9225.13,9302.92,9325.21,9212.69,27558427,71096844288.0,1.22,0.49,45.28,0.92,399005.SZ
2021-05-21,9338.01,9230.84,9387.15,9201.86,24039518,61032987904.0,1.99,-0.77,-72.08,0.8,399005.SZ
2021-05-24,9228.14,9307.48,9307.48,9169.65,25257182,69130973184.0,1.49,0.83,76.64,0.85,399005.SZ
2021-05-25,9313.26,9534.01,9544.27,9283.1,34241124,86279290880.0,2.81,2.43,226.53,1.15,399005.SZ
2021-05-26,9540.19,9480.66,9544.56,9452.19,33877365,75256492032.0,0.97,-0.56,-53.35,1.13,399005.SZ
2021-05-27,9469.01,9544.11,9568.05,9425.08,32720651,73764917248.0,1.51,0.67,63.45,1.09,399005.SZ
2021-05-28,9535.65,9506.21,9596.41,9453.7,33542217,80318418944.0,1.5,-0.4,-37.9,1.12,399005.SZ
2021-05-31,9513.1,9583.59,9583.59,9481.77,30583877,82955894784.0,1.07,0.81,77.38,1.02,399005.SZ
2021-06-01,9568.78,9652.39,9656.54,9494.16,32082685,88056012800.0,1.69,0.72,68.8,1.07,399005.SZ
2021-06-02,9658.37,9545.3,9668.51,9485.88,30776836,78715006976.0,1.89,-1.11,-107.09,1.03,399005.SZ
2021-06-03,9537.95,9477.49,9599.61,9476.29,25803617,65954731520.0,1.29,-0.71,-67.81,0.86,399005.SZ
2021-06-04,9434.18,9567.87,9637.72,9403.91,27530317,70504157184.0,2.47,0.95,90.38,0.92,399005.SZ
2021-06-07,9580.69,9574.05,9593.93,9503.75,31274603,74195828736.0,0.94,0.06,6.18,1.05,399005.SZ
2021-06-08,9592.78,9508.57,9670.31,9450.72,28345398,80699842560.0,2.29,-0.68,-65.48,0.95,399005.SZ
2021-06-09,9496.16,9532.17,9551.07,9445.7,24679165,62873392128.0,1.11,0.25,23.6,0.83,399005.SZ
2021-06-10,9521.58,9621.38,9655.13,9499.23,28255562,74552287232.0,1.64,0.94,89.21,0.95,399005.SZ
2021-06-11,9612.43,9497.52,9614.54,9475.99,31648693,89642385408.0,1.44,-1.29,-123.86,1.06,399005.SZ
2021-06-15,9507.81,9443.05,9522.1,9333.51,30608422,85764452352.0,1.99,-0.57,-54.47,1.02,399005.SZ
2021-06-16,9429.31,9184.44,9434.48,9179.2,23003407,74127605760.0,2.7,-2.74,-258.61,0.77,399005.SZ
2021-06-17,9165.33,9323.17,9325.8,9162.83,26212138,75467849728.0,1.77,1.51,138.73,0.88,399005.SZ
2021-06-18,9352.97,9413.11,9465.5,9332.16,30588432,89923379200.0,1.43,0.96,89.94,1.02,399005.SZ
2021-06-21,9408.31,9475.82,9536.54,9325.34,33027292,93902794752.0,2.24,0.67,62.71,1.11,399005.SZ
2021-06-22,9498.3,9493.75,9511.25,9413.02,27788928,74830962688.0,1.04,0.19,17.93,0.93,399005.SZ
2021-06-23,9509.05,9644.94,9680.25,9471.92,37000324,102826004480.0,2.19,1.59,151.19,1.24,399005.SZ
2021-06-24,9678.29,9686.53,9695.47,9620.33,36290465,93639962624.0,0.78,0.43,41.59,1.21,399005.SZ
2021-06-25,9696.46,9812.94,9832.5,9676.52,37461243,97027956736.0,1.61,1.31,126.41,1.25,399005.SZ
2021-06-28,9845.2,9904.05,9925.18,9807.18,38766720,99628179456.0,1.2,0.93,91.11,1.3,399005.SZ
2021-06-29,9915.25,9823.44,9915.25,9791.53,33662812,86845124608.0,1.25,-0.81,-80.61,1.13,399005.SZ
2021-06-30,9814.9,9894.71,9910.04,9766.41,29883237,81778606080.0,1.46,0.73,71.27,1.0,399005.SZ
2021-07-01,9927.73,9773.38,9927.73,9751.17,29800728,80141447168.0,1.78,-1.23,-121.33,1.0,399005.SZ
2021-07-02,9704.85,9568.92,9704.86,9554.14,31386013,85222051840.0,1.54,-2.09,-204.46,1.05,399005.SZ
2021-07-05,9583.3,9654.77,9682.02,9550.3,32725772,88500715520.0,1.38,0.9,85.85,1.1,399005.SZ
2021-07-06,9697.71,9654.08,9737.2,9513.31,33138168,95499018240.0,2.32,-0.01,-0.69,1.11,399005.SZ
2021-07-07,9579.83,9821.59,9848.55,9548.08,34765861,93307424768.0,3.11,1.74,167.51,1.16,399005.SZ
2021-07-08,9825.61,9756.39,9866.83,9743.02,37674333,101155127296.0,1.26,-0.66,-65.2,1.26,399005.SZ
2021-07-09,9702.2,9711.06,9738.93,9534.35,36386985,101185699840.0,2.1,-0.46,-45.33,1.22,399005.SZ
2021-07-12,9760.45,9882.56,9931.04,9679.72,43372570,121694445568.0,2.59,1.77,171.5,1.45,399005.SZ
2021-07-13,9878.04,9893.43,9922.7,9813.92,42754093,104973737984.0,1.1,0.11,10.87,1.43,399005.SZ
2021-07-14,9849.58,9759.7,9878.14,9734.8,36118306,106056253440.0,1.45,-1.35,-133.73,1.21,399005.SZ
2021-07-15,9735.05,9834.8,9838.94,9653.99,35703022,105372250112.0,1.9,0.77,75.1,1.19,399005.SZ
2021-07-16,9828.37,9713.5,9865.64,9702.47,33980382,101035229184.0,1.66,-1.23,-121.3,1.14,399005.SZ
2021-07-19,9678.11,9669.05,9725.48,9572.42,32644105,93775736832.0,1.58,-0.46,-44.45,1.09,399005.SZ
2021-07-20,9583.63,9703.75,9709.38,9575.61,26496615,75416690688.0,1.38,0.36,34.7,0.89,399005.SZ
2021-07-21,9763.54,9865.85,9936.36,9757.86,32334553,100292747264.0,1.84,1.67,162.1,1.08,399005.SZ
2021-07-22,9928.3,9926.17,9950.55,9847.0,34586492,105772306432.0,1.05,0.61,60.32,1.16,399005.SZ
2021-07-23,9918.37,9798.56,9918.37,9755.78,41741850,115099475968.0,1.64,-1.29,-127.61,1.4,399005.SZ
2021-07-26,9804.1,9596.68,9804.1,9417.99,43753864,118015385600.0,3.94,-2.06,-201.88,1.46,399005.SZ
2021-07-27,9572.28,9208.82,9638.96,9208.82,44025856,123773882368.0,4.48,-4.04,-387.86,1.47,399005.SZ
2021-07-28,9105.85,9189.91,9279.9,8928.09,37531952,102919860224.0,3.82,-0.21,-18.91,1.26,399005.SZ
2021-07-29,9384.19,9459.83,9486.4,9307.18,36297219,102769168384.0,1.95,2.94,269.92,1.21,399005.SZ
2021-07-30,9437.36,9428.93,9437.36,9298.26,35127153,100216430592.0,1.47,-0.33,-30.9,1.18,399005.SZ
2021-08-02,9437.42,9649.46,9659.46,9404.37,40414707,121824276480.0,2.71,2.34,220.53,1.35,399005.SZ
2021-08-03,9625.85,9533.21,9650.11,9499.74,37120748,106923286528.0,1.56,-1.2,-116.25,1.24,399005.SZ
2021-08-04,9543.87,9814.27,9816.44,9531.25,33081998,108962754560.0,2.99,2.95,281.06,1.11,399005.SZ
2021-08-05,9761.6,9749.03,9824.97,9695.04,34472077,101974597632.0,1.32,-0.66,-65.24,1.15,399005.SZ
2021-08-06,9800.44,9697.57,9812.17,9608.89,30913600,98274856960.0,2.09,-0.53,-51.46,1.03,399005.SZ
2021-08-09,9615.66,9795.6,9835.2,9548.77,34489955,95569981440.0,2.95,1.01,98.03,1.15,399005.SZ
2021-08-10,9782.69,9804.28,9808.87,9690.33,35043630,101027241984.0,1.21,0.09,8.68,1.17,399005.SZ
2021-08-11,9803.77,9804.52,9838.1,9737.7,32015191,83816353792.0,1.02,0.0,0.24,1.07,399005.SZ
2021-08-12,9778.87,9766.68,9804.87,9691.97,32411118,89724960768.0,1.15,-0.39,-37.84,1.08,399005.SZ
2021-08-13,9739.18,9654.8,9824.11,9608.86,33910671,95471759360.0,2.2,-1.15,-111.88,1.13,399005.SZ
2021-08-16,9591.04,9503.59,9609.58,9485.96,30249335,87372857344.0,1.28,-1.57,-151.21,1.01,399005.SZ
2021-08-17,9483.58,9280.67,9533.13,9247.53,32732581,86159446016.0,3.01,-2.35,-222.92,1.1,399005.SZ
2021-08-18,9310.32,9333.89,9370.53,9229.96,32377208,77381079040.0,1.51,0.57,53.22,1.08,399005.SZ
2021-08-19,9321.36,9424.94,9485.45,9301.02,30604144,83627962368.0,1.98,0.98,91.05,1.02,399005.SZ
2021-08-20,9385.97,9352.26,9458.35,9230.84,32461097,86138208256.0,2.41,-0.77,-72.68,1.09,399005.SZ
2021-08-23,9370.65,9573.25,9599.22,9322.56,34150777,93109018624.0,2.96,2.36,220.99,1.14,399005.SZ
2021-08-24,9592.51,9677.36,9710.61,9565.85,34618023,93059768320.0,1.51,1.09,104.11,1.16,399005.SZ
2021-08-25,9675.73,9689.18,9708.53,9604.24,32143387,84414533632.0,1.08,0.12,11.82,1.08,399005.SZ
2021-08-26,9689.85,9540.64,9692.0,9540.53,34072340,83076497408.0,1.56,-1.53,-148.54,1.14,399005.SZ
2021-08-27,9508.97,9571.99,9644.91,9506.67,38301832,97011236864.0,1.45,0.33,31.35,1.28,399005.SZ
2021-08-30,9581.09,9528.51,9649.46,9457.97,46423974,128158490624.0,2.0,-0.45,-43.48,1.55,399005.SZ
2021-08-31,9516.69,9478.47,9517.13,9371.5,41513843,104208154624.0,1.53,-0.53,-50.04,1.39,399005.SZ
2021-09-01,9494.58,9445.54,9504.76,9242.99,47734472,113846149120.0,2.76,-0.35,-32.93,1.6,399005.SZ
2021-09-02,9431.67,9432.29,9485.95,9388.83,42702614,99601244160.0,1.03,-0.14,-13.25,1.43,399005.SZ
2021-09-03,9425.38,9330.67,9425.38,9254.9,49167273,107596525568.0,1.81,-1.08,-101.62,1.65,399005.SZ
2021-09-06,9328.04,9594.78,9615.52,9312.43,45238065,103838666752.0,3.25,2.83,264.11,1.51,399005.SZ
2021-09-07,9594.49,9674.84,9700.1,9555.13,42847162,94939197440.0,1.51,0.83,80.06,1.43,399005.SZ
2021-09-08,9672.85,9692.41,9733.08,9630.81,52575012,105435353088.0,1.06,0.18,17.57,1.76,399005.SZ
2021-09-09,9663.37,9642.86,9697.35,9551.42,42563181,92730662912.0,1.51,-0.51,-49.55,1.42,399005.SZ
2021-09-10,9633.67,9682.34,9725.97,9596.89,43858491,94712012800.0,1.34,0.41,39.48,1.47,399005.SZ
2021-09-13,9698.51,9625.95,9698.51,9591.73,41878014,92925243392.0,1.1,-0.58,-56.39,1.4,399005.SZ
2021-09-14,9627.03,9600.83,9730.81,9567.89,40785783,96796508160.0,1.69,-0.26,-25.12,1.36,399005.SZ
2021-09-15,9584.58,9601.51,9636.85,9520.9,36729679,94899994624.0,1.21,0.01,0.68,1.23,399005.SZ
2021-09-16,9584.44,9401.56,9592.12,9401.56,39391286,98804350976.0,1.98,-2.08,-199.95,1.32,399005.SZ
2021-09-17,9379.82,9455.79,9477.22,9305.66,34316380,80593195008.0,1.82,0.58,54.23,1.15,399005.SZ
2021-09-22,9309.03,9395.13,9419.68,9288.55,31702506,68347998208.0,1.39,-0.64,-60.66,1.06,399005.SZ
2021-09-23,9448.99,9467.87,9485.65,9423.63,38946447,81321680896.0,0.66,0.77,72.74,1.3,399005.SZ
2021-09-24,9455.43,9464.91,9578.13,9410.22,34587685,78719746048.0,1.77,-0.03,-2.96,1.16,399005.SZ
2021-09-27,9489.3,9446.29,9540.66,9356.43,38506360,91489660928.0,1.95,-0.2,-18.62,1.29,399005.SZ
2021-09-28,9427.44,9378.59,9468.43,9364.2,31196992,68403978240.0,1.1,-0.72,-67.7,1.04,399005.SZ
2021-09-29,9291.43,9245.08,9318.59,9168.88,33080582,78140747776.0,1.6,-1.42,-133.51,1.11,399005.SZ
2021-09-30,9279.71,9401.72,9415.21,9268.88,26733909,68699520512.0,1.58,1.69,156.64,0.89,399005.SZ
2021-10-08,9542.49,9451.29,9546.58,9408.43,31909222,82633789440.0,1.47,0.53,49.57,1.07,399005.SZ
2021-10-11,9479.17,9487.74,9554.08,9445.23,29158704,75449507840.0,1.15,0.39,36.45,0.98,399005.SZ
2021-10-12,9461.19,9315.02,9461.19,9237.0,29288436,69575008256.0,2.36,-1.82,-172.72,0.98,399005.SZ
2021-10-13,9320.06,9477.54,9481.26,9299.62,25924371,70355312640.0,1.95,1.74,162.52,0.87,399005.SZ
2021-10-14,9467.71,9461.84,9512.12,9438.0,26398040,64417398528.0,0.78,-0.17,-15.7,0.88,399005.SZ
2021-10-15,9447.83,9539.07,9555.02,9387.22,32711730,84235071488.0,1.77,0.82,77.23,1.09,399005.SZ
2021-10-18,9530.79,9511.83,9530.79,9400.87,28053010,73939341312.0,1.36,-0.29,-27.24,0.94,399005.SZ
2021-10-19,9508.91,9642.89,9650.99,9508.91,28122727,73364127744.0,1.49,1.38,131.06,0.94,399005.SZ
2021-10-20,9637.88,9616.96,9696.22,9613.8,30398977,75423834112.0,0.85,-0.27,-25.93,1.02,399005.SZ
2021-10-21,9625.45,9577.8,9625.45,9502.57,25951316,65288384000.0,1.28,-0.41,-39.16,0.87,399005.SZ
2021-10-22,9582.78,9627.11,9676.63,9558.63,26048794,71171727360.0,1.23,0.51,49.31,0.87,399005.SZ
2021-10-25,9633.56,9718.22,9720.62,9592.21,27168722,79630196736.0,1.33,0.95,91.11,0.91,399005.SZ
2021-10-26,9773.75,9726.38,9789.94,9697.68,30454739,93322735616.0,0.95,0.08,8.16,1.02,399005.SZ
2021-10-27,9708.23,9679.49,9737.14,9646.34,35864560,90704809984.0,0.93,-0.48,-46.89,1.2,399005.SZ
2021-10-28,9647.84,9615.43,9740.81,9574.66,33641522,92035948544.0,1.72,-0.66,-64.06,1.13,399005.SZ
2021-10-29,9620.6,9760.04,9763.68,9594.47,33082906,93931180032.0,1.76,1.5,144.61,1.11,399005.SZ
2021-11-01,9734.39,9797.35,9846.25,9697.86,36528366,98380099584.0,1.52,0.38,37.31,1.22,399005.SZ
2021-11-02,9820.38,9792.49,9883.2,9695.29,39082262,104151396352.0,1.92,-0.05,-4.86,1.31,399005.SZ
2021-11-03,9791.89,9762.11,9826.61,9707.89,33630423,87092051968.0,1.21,-0.31,-30.38,1.13,399005.SZ
2021-11-04,9815.55,9894.8,9926.26,9803.55,32816679,93575839744.0,1.26,1.36,132.69,1.1,399005.SZ
2021-11-05,9901.79,9814.2,9947.31,9813.09,41663104,102529216512.0,1.36,-0.81,-80.6,1.39,399005.SZ
2021-11-08,9783.78,9824.73,9840.74,9717.86,33363159,89991315456.0,1.25,0.11,10.53,1.12,399005.SZ
2021-11-09,9830.76,9849.16,9868.91,9760.81,30311899,81731547136.0,1.1,0.25,24.43,1.01,399005.SZ
2021-11-10,9816.67,9768.6,9816.67,9643.14,30804029,87933444096.0,1.76,-0.82,-80.56,1.03,399005.SZ
2021-11-11,9760.5,9875.0,9886.61,9747.47,32308674,82261839872.0,1.42,1.09,106.4,1.08,399005.SZ
