symbol,symbol_type,total_return,annual_return,max_drawdown,sharpe_ratio,final_value,dca_buy_count,dca_sell_count,t_buy_count,t_sell_count,t_profit,data_points,start_date,end_date,data_start_date,data_end_date,annual_returns
516910.SH,etf,0.02255721600000083,0.004843678615500169,0.031266766499999245,-1.0732893009023594,511278.6080000004,219,0,0,0,0,1120,2015-01-01,2026-01-21,2021-06-11,2026-01-21,"[{""year"": 2021, ""return"": 0.001960192000000039, ""profit"": 0}, {""year"": 2022, ""return"": -0.00511010501184867, ""profit"": 0}, {""year"": 2023, ""return"": -0.016443820045111822, ""profit"": 0}, {""year"": 2024, ""return"": 0.02189598090633528, ""profit"": 0}, {""year"": 2025, ""return"": 0.016851037988259314, ""profit"": 0}, {""year"": 2026, ""return"": 0.006727491316730316, ""profit"": 0}]"
516980.SH,etf,0.04532357399999991,0.00972350273311351,0.05931562351869721,-0.5158260712085001,522661.78699999995,217,0,0,0,0,1109,2015-01-01,2026-01-21,2021-06-24,2026-01-21,"[{""year"": 2021, ""return"": 0.0013355980000001146, ""profit"": 0}, {""year"": 2022, ""return"": -0.0103749306441366, ""profit"": 0}, {""year"": 2023, ""return"": 0.0010477758674732479, ""profit"": 0}, {""year"": 2024, ""return"": 0.04473024418004846, ""profit"": 0}, {""year"": 2025, ""return"": 0.025896692405552462, ""profit"": 0}, {""year"": 2026, ""return"": -0.006845208492483794, ""profit"": 0}]"
517050.SH,etf,0.08829400400000043,0.01722810248255069,0.059141167500680845,-0.26403266418563204,544147.0020000002,234,0,0,0,0,1200,2015-01-01,2026-01-21,2021-02-08,2026-01-21,"[{""year"": 2021, ""return"": -0.004307967079670679, ""profit"": 0}, {""year"": 2022, ""return"": -0.007278676063434754, ""profit"": 0}, {""year"": 2023, ""return"": -0.015477091922200027, ""profit"": 0}, {""year"": 2024, ""return"": 0.04840603234466265, ""profit"": 0}, {""year"": 2025, ""return"": 0.049607100691807585, ""profit"": 0}, {""year"": 2026, ""return"": 0.010431584920595878, ""profit"": 0}]"
517330.SH,etf,0.056447630000000124,0.013662480350071116,0.028849824318279177,-0.7034693187560962,528223.8150000001,193,0,0,0,0,977,2015-01-01,2026-01-21,2022-01-05,2026-01-21,"[{""year"": 2022, ""return"": -0.0041501319999999835, ""profit"": 0}, {""year"": 2023, ""return"": -0.0110890719725834, ""profit"": 0}, {""year"": 2024, ""return"": 0.014517507285610048, ""profit"": 0}, {""year"": 2025, ""return"": 0.04790969989246526, ""profit"": 0}, {""year"": 2026, ""return"": 0.008642440551992446, ""profit"": 0}]"
517390.SH,etf,0.2185529860000012,0.049612518463141075,0.06797873703868436,0.391628993274956,609276.4930000006,194,0,0,0,0,989,2015-01-01,2026-01-21,2021-12-23,2026-01-21,"[{""year"": 2021, ""return"": -8.989999999990686e-06, ""profit"": 0}, {""year"": 2022, ""return"": 0.0008661797869564216, ""profit"": 0}, {""year"": 2023, ""return"": -0.0077662688214864, ""profit"": 0}, {""year"": 2024, ""return"": 0.0378789818195957, ""profit"": 0}, {""year"": 2025, ""return"": 0.16140757323729496, ""profit"": 0}, {""year"": 2026, ""return"": 0.013290392488754106, ""profit"": 0}]"
517400.SH,etf,0.07071158600000035,0.040840951952348936,0.01711149929850946,0.4994111027732755,535355.7930000002,82,0,0,0,0,418,2015-01-01,2026-01-21,2024-05-08,2026-01-21,"[{""year"": 2024, ""return"": -0.0032469459999997633, ""profit"": 0}, {""year"": 2025, ""return"": 0.04149202258612367, ""profit"": 0}, {""year"": 2026, ""return"": 0.028232905349086256, ""profit"": 0}]"
517660.SH,etf,0.09418887999999989,0.02143691263695069,0.045721425615732,-0.22165532369098848,547094.44,203,0,0,0,0,1032,2015-01-01,2026-01-21,2021-10-25,2026-01-21,"[{""year"": 2021, ""return"": -3.7628376283905333e-05, ""profit"": 0}, {""year"": 2022, ""return"": -0.006169295776174544, ""profit"": 0}, {""year"": 2023, ""return"": -0.0014673159625790337, ""profit"": 0}, {""year"": 2024, ""return"": 0.03166861337329651, ""profit"": 0}, {""year"": 2025, ""return"": 0.06269630040894782, ""profit"": 0}, {""year"": 2026, ""return"": 0.005947898856502423, ""profit"": 0}]"
517770.SH,etf,0.09283669000000087,0.021691195159943666,0.04648900932294732,-0.16666711373762977,546418.3450000004,197,0,0,0,0,1003,2015-01-01,2026-01-21,2021-12-03,2026-01-21,"[{""year"": 2021, ""return"": 0.00010896000000007916, ""profit"": 0}, {""year"": 2022, ""return"": -0.00015839093984854386, ""profit"": 0}, {""year"": 2023, ""return"": -0.006424118573439162, ""profit"": 0}, {""year"": 2024, ""return"": 0.01278031127051246, ""profit"": 0}, {""year"": 2025, ""return"": 0.05373955080552309, ""profit"": 0}, {""year"": 2026, ""return"": 0.01875321117188336, ""profit"": 0}]"
517800.SH,etf,0.12769839800000052,0.02763744395809975,0.05387102376649296,-0.01746144444662907,563849.1990000003,209,0,0,0,0,1067,2015-01-01,2026-01-21,2021-08-26,2026-01-21,"[{""year"": 2021, ""return"": -0.0003798760000000475, ""profit"": 0}, {""year"": 2022, ""return"": -0.007366362918853057, ""profit"": 0}, {""year"": 2023, ""return"": -0.01527122215079165, ""profit"": 0}, {""year"": 2024, ""return"": 0.03807660373746629, ""profit"": 0}, {""year"": 2025, ""return"": 0.09462653663352162, ""profit"": 0}, {""year"": 2026, ""return"": 0.011940060787416317, ""profit"": 0}]"
517900.SH,etf,0.05544027800000017,0.01418744803960692,0.0352978186870477,-0.6194584988430434,527720.1390000001,183,0,0,0,0,929,2015-01-01,2026-01-21,2022-03-25,2026-01-21,"[{""year"": 2022, ""return"": 0.0006009140000001062, ""profit"": 0}, {""year"": 2023, ""return"": -0.00647034899584222, ""profit"": 0}, {""year"": 2024, ""return"": 0.04691319073930282, ""profit"": 0}, {""year"": 2025, ""return"": 0.029318179870909792, ""profit"": 0}, {""year"": 2026, ""return"": -0.015336407563266732, ""profit"": 0}]"
