symbol,symbol_type,total_return,annual_return,max_drawdown,sharpe_ratio,final_value,dca_buy_count,dca_sell_count,t_buy_count,t_sell_count,t_profit,data_points,start_date,end_date,data_start_date,data_end_date,annual_returns
159523.SZ,etf,0.06492619999999995,0.027218223926475993,-0.031648474734101935,0.7208046609052248,532463.1,112,0,19,19,1496.900000000002,0,,,2023-09-19,2026-01-21,"[{""year"": 2023, ""return"": -0.0018948000000000465, ""profit"": -947.4000000000233}, {""year"": 2024, ""return"": 0.01400201016873522, ""profit"": 6983.70000000007}, {""year"": 2025, ""return"": 0.04448518992757885, ""profit"": 22415.49999999994}, {""year"": 2026, ""return"": 0.006318797051026495, ""profit"": 3343.4000000000233}]"
159525.SZ,etf,0.004445400000000023,0.00265322744730101,-0.013621618900986504,0.1747103301746482,502222.7,81,0,16,16,373.09999999999854,0,,,2024-05-20,2026-01-21,"[{""year"": 2024, ""return"": 0.0035848358483585303, ""profit"": 1792.4000000000233}, {""year"": 2025, ""return"": 0.0055579555762818676, ""profit"": 2784.100000000035}, {""year"": 2026, ""return"": -0.0027802548295559107, ""profit"": -1400.1999999999534}]"
159526.SZ,etf,0.04986040000000014,0.028272799410454796,-0.02815927306763498,0.7083239411174909,524930.2000000001,84,0,19,18,-1389.200000000002,0,,,2024-04-24,2026-01-21,"[{""year"": 2024, ""return"": 0.008203000000000116, ""profit"": 4101.500000000058}, {""year"": 2025, ""return"": 0.026981165778858666, ""profit"": 13579.100000000035}, {""year"": 2026, ""return"": 0.012669504833294409, ""profit"": 6567.400000000023}]"
159527.SZ,etf,0.10574319999999995,0.05227752182143952,-0.03343103283239199,0.8417690220770594,552871.6,95,0,14,14,3478.900000000001,0,,,2024-02-01,2026-01-21,"[{""year"": 2024, ""return"": 0.018072799999999813, ""profit"": 9036.399999999907}, {""year"": 2025, ""return"": 0.06624256574484526, ""profit"": 33592.399999999965}, {""year"": 2026, ""return"": 0.015383044417622475, ""profit"": 8376.0}]"
159528.SZ,etf,0.027714200000000185,0.01646475556286564,-0.014723434490783626,0.7603160194853446,513857.1000000001,81,0,12,11,398.2000000000003,0,,,2024-05-20,2026-01-21,"[{""year"": 2024, ""return"": 0.002932829328293446, ""profit"": 1466.4000000000815}, {""year"": 2025, ""return"": 0.018442110177777433, ""profit"": 9227.199999999953}, {""year"": 2026, ""return"": 0.005351758690738473, ""profit"": 2735.4000000000233}]"
159529.SZ,etf,0.011863999999999535,0.00600526668267487,-0.054218415320821,0.10387546434517007,505931.99999999977,95,0,21,20,-365.0999999999999,0,,,2024-02-02,2026-01-21,"[{""year"": 2024, ""return"": 0.03324740000000014, ""profit"": 16623.70000000007}, {""year"": 2025, ""return"": -0.020395003232922416, ""profit"": -10532.10000000021}, {""year"": 2026, ""return"": -0.0007392758099197828, ""profit"": -374.29999999998836}]"
159530.SZ,etf,0.06481759999999986,0.03172342457149768,-0.0361583551064267,0.6399501536713456,532408.7999999999,97,0,19,19,96.80000000000155,0,,,2024-01-18,2026-01-21,"[{""year"": 2024, ""return"": 0.01221520000000007, ""profit"": 6107.600000000035}, {""year"": 2025, ""return"": 0.04398928434142671, ""profit"": 22200.59999999992}, {""year"": 2026, ""return"": 0.008525727967752047, ""profit"": 4500.800000000047}]"
159531.SZ,etf,0.0943383999999999,0.039188499753467276,-0.029740746199430273,0.8507911589452338,547169.2,113,0,22,21,1538.3999999999978,0,,,2023-09-18,2026-01-21,"[{""year"": 2023, ""return"": 0.00020760207602085333, ""profit"": 103.80000000004657}, {""year"": 2024, ""return"": 0.014361093608366635, ""profit"": 7181.70000000007}, {""year"": 2025, ""return"": 0.05747590090152295, ""profit"": 29124.199999999895}, {""year"": 2026, ""return"": 0.01707526074243951, ""profit"": 9186.199999999837}]"
159532.SZ,etf,0.1088903999999999,0.04522047951136288,-0.027275064749060107,1.0128773800984017,554445.2,112,0,22,22,690.699999999998,0,,,2023-09-21,2026-01-21,"[{""year"": 2023, ""return"": -0.00025619999999983704, ""profit"": -128.0999999999185}, {""year"": 2024, ""return"": 0.016151661513214215, ""profit"": 8074.599999999802}, {""year"": 2025, ""return"": 0.06910478837974963, ""profit"": 35041.20000000013}, {""year"": 2026, ""return"": 0.018938508472084305, ""profit"": 10305.199999999953}]"
159533.SZ,etf,0.0710436000000001,0.04314991821507941,-0.016985289631050855,1.4524170963396146,535521.8,77,0,9,8,1012.4999999999991,0,,,2024-06-07,2026-01-21,"[{""year"": 2024, ""return"": 0.008099400000000024, ""profit"": 4049.7000000000116}, {""year"": 2025, ""return"": 0.046625818131179546, ""profit"": 23437.400000000023}, {""year"": 2026, ""return"": 0.01604623647508734, ""profit"": 8457.400000000023}]"
159535.SZ,etf,0.08895219999999995,0.03718139087641337,-0.0277675392723056,0.8547842199309547,544476.1,112,0,21,21,253.89999999999463,0,,,2023-09-22,2026-01-21,"[{""year"": 2023, ""return"": -0.0004120041200412004, ""profit"": -206.0}, {""year"": 2024, ""return"": 0.012366762993984651, ""profit"": 6181.200000000186}, {""year"": 2025, ""return"": 0.056896569467180746, ""profit"": 28749.69999999972}, {""year"": 2026, ""return"": 0.016017581141288723, ""profit"": 8583.699999999953}]"
159536.SZ,etf,0.09049459999999963,0.037765338881092125,-0.028278028952926092,0.883492254981038,545247.2999999998,112,0,23,23,1275.9999999999973,0,,,2023-09-21,2026-01-21,"[{""year"": 2023, ""return"": -0.0009436000000002095, ""profit"": -471.8000000001048}, {""year"": 2024, ""return"": 0.015727509949064453, ""profit"": 7855.799999999988}, {""year"": 2025, ""return"": 0.05713841588523274, ""profit"": 28928.699999999895}, {""year"": 2026, ""return"": 0.01505547415007175, ""profit"": 8087.199999999953}]"
159537.SZ,etf,0.1137373999999999,0.04827321361054704,-0.04012587072970959,0.7536389212251513,556868.7,110,0,22,22,670.1999999999994,0,,,2023-10-10,2026-01-21,"[{""year"": 2023, ""return"": -0.0016540000000001163, ""profit"": -827.0000000000582}, {""year"": 2024, ""return"": 0.02818360853930186, ""profit"": 14061.799999999988}, {""year"": 2025, ""return"": 0.049355506343117896, ""profit"": 25206.40000000008}, {""year"": 2026, ""return"": 0.029229810418113514, ""profit"": 15814.899999999907}]"
159538.SZ,etf,0.11247019999999995,0.04671902649339099,-0.04081907655388192,0.748065090754581,556235.1,111,0,21,21,656.1999999999975,0,,,2023-09-22,2026-01-21,"[{""year"": 2023, ""return"": -0.0017732177321770424, ""profit"": -886.5999999998603}, {""year"": 2024, ""return"": 0.027520351624100037, ""profit"": 13727.299999999872}, {""year"": 2025, ""return"": 0.050086487252130094, ""profit"": 25530.49999999994}, {""year"": 2026, ""return"": 0.029583955496348742, ""profit"": 15982.800000000047}]"
159539.SZ,etf,0.11980119999999995,0.050029412822238495,-0.04168952078652063,0.7525116126503665,559900.6,111,0,24,24,628.0,0,,,2023-09-28,2026-01-21,"[{""year"": 2023, ""return"": -0.0011298000000000467, ""profit"": -564.9000000000233}, {""year"": 2024, ""return"": 0.02807869092846776, ""profit"": 14016.70000000007}, {""year"": 2025, ""return"": 0.05500216017607591, ""profit"": 28059.0}, {""year"": 2026, ""return"": 0.031534827850489285, ""profit"": 17116.599999999977}]"
159541.SZ,etf,0.08307779999999981,0.03647923867413705,-0.03822098277009193,0.6605731300193987,541538.8999999999,107,0,22,22,-307.199999999998,0,,,2023-10-31,2026-01-21,"[{""year"": 2023, ""return"": -0.0007171999999999535, ""profit"": -358.5999999999767}, {""year"": 2024, ""return"": 0.015060765539703405, ""profit"": 7523.500000000058}, {""year"": 2025, ""return"": 0.06038522613039437, ""profit"": 30509.39999999985}, {""year"": 2026, ""return"": 0.005030171937824634, ""profit"": 2710.4000000001397}]"
159542.SZ,etf,0.04821299999999965,0.029406689023699695,-0.013644918844363819,0.9605658669506065,524106.4999999998,78,0,13,13,1601.6000000000013,0,,,2024-06-07,2026-01-21,"[{""year"": 2024, ""return"": 0.00457959999999986, ""profit"": 2289.79999999993}, {""year"": 2025, ""return"": 0.03140982866387129, ""profit"": 15749.999999999767}, {""year"": 2026, ""return"": 0.012223592609488243, ""profit"": 6329.100000000035}]"
159543.SZ,etf,0.1022246000000001,0.045817663652928386,-0.027492460700263645,1.0151525101989676,551112.3,105,0,25,25,1399.6000000000004,0,,,2023-11-20,2026-01-21,"[{""year"": 2023, ""return"": -0.0006932138642771226, ""profit"": -346.5999999999185}, {""year"": 2024, ""return"": 0.012393447361830692, ""profit"": 6190.900000000023}, {""year"": 2025, ""return"": 0.060906369217678946, ""profit"": 30708.899999999907}, {""year"": 2026, ""return"": 0.024412481604761865, ""profit"": 13133.400000000023}]"
159545.SZ,etf,0.035552200000000186,0.01993480543036985,-0.014042791856686394,0.8679684702696968,517776.1000000001,86,0,9,9,990.1000000000031,0,,,2024-04-15,2026-01-21,"[{""year"": 2024, ""return"": 0.009017290172901449, ""profit"": 4508.59999999986}, {""year"": 2025, ""return"": 0.024625068438824633, ""profit"": 12400.000000000175}, {""year"": 2026, ""return"": 0.003042198100485956, ""profit"": 1570.4000000000233}]"
159546.SZ,etf,0.14819659999999987,0.063126321767208,-0.048273697592733526,0.8748161691407501,574098.2999999999,109,0,28,28,419.199999999998,0,,,2023-10-20,2026-01-21,"[{""year"": 2023, ""return"": -0.0008078000000000465, ""profit"": -403.9000000000233}, {""year"": 2024, ""return"": 0.030334915487726377, ""profit"": 15150.0}, {""year"": 2025, ""return"": 0.0753479769310189, ""profit"": 38562.09999999998}, {""year"": 2026, ""return"": 0.034177310504145506, ""profit"": 18972.70000000007}]"
159547.SZ,etf,0.0076005999999999765,0.003872835721973278,-0.014522768745950017,0.21372795702310388,503800.3,94,0,12,12,-75.69999999999663,0,,,2024-02-06,2026-01-21,"[{""year"": 2024, ""return"": 0.004917200000000069, ""profit"": 2458.600000000035}, {""year"": 2025, ""return"": 0.008132000582695764, ""profit"": 4075.0999999999185}, {""year"": 2026, ""return"": -0.0027490696058168882, ""profit"": -1388.7999999999884}]"
159549.SZ,etf,0.014630999999999767,0.006891024297989379,-0.014517357701827053,0.33283235673310724,507315.4999999999,102,0,20,20,-21.700000000001182,0,,,2023-12-11,2026-01-21,"[{""year"": 2023, ""return"": -0.00022120442408855162, ""profit"": -110.60000000003492}, {""year"": 2024, ""return"": 0.010806317040642801, ""profit"": 5402.199999999895}, {""year"": 2025, ""return"": 0.007155783784019853, ""profit"": 3606.500000000058}, {""year"": 2026, ""return"": -0.0009092570521085894, ""profit"": -461.69999999995343}]"
159551.SZ,etf,0.06733679999999981,0.030293965528299438,-0.03785071933815138,0.6225562450755197,533668.3999999999,105,0,21,20,-1613.2000000000007,0,,,2023-11-16,2026-01-21,"[{""year"": 2023, ""return"": -0.00033139999999990685, ""profit"": -165.69999999995343}, {""year"": 2024, ""return"": 0.009991764918954623, ""profit"": 4992.799999999814}, {""year"": 2025, ""return"": 0.03951051180429078, ""profit"": 19891.500000000116}, {""year"": 2026, ""return"": 0.01589280125851015, ""profit"": 8348.800000000047}]"
159552.SZ,etf,0.07087660000000055,0.04466509265705643,-0.016027624842965216,1.4540258338379664,535438.3000000003,76,0,10,10,2543.600000000002,0,,,2024-06-28,2026-01-21,"[{""year"": 2024, ""return"": 0.01056400000000035, ""profit"": 5282.000000000175}, {""year"": 2025, ""return"": 0.043852049382911915, ""profit"": 22134.300000000105}, {""year"": 2026, ""return"": 0.013649017423330861, ""profit"": 7209.79999999993}]"
159553.SZ,etf,0.08905839999999944,0.0493841108909554,-0.018996234134910434,1.471310761977551,544529.1999999997,86,0,12,11,1982.700000000002,0,,,2024-04-15,2026-01-21,"[{""year"": 2024, ""return"": 0.014597745977459635, ""profit"": 7298.79999999993}, {""year"": 2025, ""return"": 0.05752702663418958, ""profit"": 29090.099999999744}, {""year"": 2026, ""return"": 0.014371825484497251, ""profit"": 7715.0}]"
159555.SZ,etf,0.10489059999999986,0.04835369387626387,-0.023937817769006515,1.2083511863734133,552445.2999999999,100,0,18,17,2123.8999999999987,0,,,2023-12-12,2026-01-21,"[{""year"": 2023, ""return"": 0.000398, ""profit"": 199.0}, {""year"": 2024, ""return"": 0.017678254920799732, ""profit"": 8842.899999999965}, {""year"": 2025, ""return"": 0.06592882281618993, ""profit"": 33522.39999999979}, {""year"": 2026, ""return"": 0.016342379952101332, ""profit"": 8883.100000000093}]"
159556.SZ,etf,0.07445000000000024,0.03595508265985514,-0.021952504883959743,0.9942690623224467,537225.0000000001,98,0,22,22,1368.099999999999,0,,,2024-01-10,2026-01-21,"[{""year"": 2024, ""return"": 0.009992200000000187, ""profit"": 4996.100000000093}, {""year"": 2025, ""return"": 0.03906920497761716, ""profit"": 19720.40000000014}, {""year"": 2026, ""return"": 0.02046921924060997, ""profit"": 10775.999999999884}]"
159557.SZ,etf,0.04454460000000032,0.026464092084983903,-0.037377837728019565,0.6402354912913321,522272.30000000016,80,0,15,15,538.7000000000003,0,,,2024-05-22,2026-01-21,"[{""year"": 2024, ""return"": 0.0023350000000001165, ""profit"": 1167.5000000000582}, {""year"": 2025, ""return"": 0.028954245663076538, ""profit"": 14492.900000000081}, {""year"": 2026, ""return"": 0.005900323723326721, ""profit"": 3063.5}]"
159558.SZ,etf,0.10196820000000019,0.06278699900967388,-0.023871510069908963,1.2404724105113518,550984.1000000001,77,0,14,14,2527.8000000000015,0,,,2024-06-18,2026-01-21,"[{""year"": 2024, ""return"": 0.004765600000000326, ""profit"": 2382.800000000163}, {""year"": 2025, ""return"": 0.05600055520533923, ""profit"": 28080.70000000001}, {""year"": 2026, ""return"": 0.03168603333921266, ""profit"": 16922.29999999993}]"
159559.SZ,etf,0.06543399999999953,0.030460565911420323,-0.03682658238606879,0.6085180776864914,532716.9999999998,101,0,23,23,550.7000000000007,0,,,2023-12-12,2026-01-21,"[{""year"": 2023, ""return"": 0.00046780000000004655, ""profit"": 233.90000000002328}, {""year"": 2024, ""return"": 0.013128722662156669, ""profit"": 6566.5}, {""year"": 2025, ""return"": 0.04344171019241683, ""profit"": 21951.699999999895}, {""year"": 2026, ""return"": 0.008380630623809192, ""profit"": 4427.399999999907}]"
159560.SZ,etf,0.14149560000000055,0.06280624138650404,-0.04391003315669027,0.9476908318653939,570747.8000000003,105,0,22,22,306.50000000000045,0,,,2023-11-20,2026-01-21,"[{""year"": 2023, ""return"": -0.0014784295685912787, ""profit"": -739.1999999999534}, {""year"": 2024, ""return"": 0.02648228193634016, ""profit"": 13218.299999999988}, {""year"": 2025, ""return"": 0.07188423815579584, ""profit"": 36656.90000000008}, {""year"": 2026, ""return"": 0.03341038147339271, ""profit"": 18452.400000000023}]"
159561.SZ,etf,0.030432800000000048,0.017492438421310652,-0.04323997239677455,0.4390824387201738,515216.4,83,0,22,22,2737.7999999999997,0,,,2024-04-30,2026-01-21,"[{""year"": 2024, ""return"": 0.0003534000000001397, ""profit"": 176.70000000006985}, {""year"": 2025, ""return"": 0.029313940076162472, ""profit"": 14666.5}, {""year"": 2026, ""return"": -0.0008246037557871005, ""profit"": -425.20000000006985}]"
159562.SZ,etf,0.14726320000000018,0.07110372980398139,-0.03169597217248876,1.2003999861585348,573631.6000000001,97,0,19,19,2453.6999999999975,0,,,2024-01-22,2026-01-21,"[{""year"": 2024, ""return"": -0.0020270202702023527, ""profit"": -1013.4999999998254}, {""year"": 2025, ""return"": 0.08904883474926104, ""profit"": 44489.99999999994}, {""year"": 2026, ""return"": 0.048708894009452386, ""profit"": 26643.199999999953}]"
159563.SZ,etf,0.07264080000000005,0.037349851734352235,-0.029579524077022516,0.846209211709179,536320.4,93,0,16,16,1903.6999999999994,0,,,2024-02-23,2026-01-21,"[{""year"": 2024, ""return"": 0.011903000000000233, ""profit"": 5951.500000000116}, {""year"": 2025, ""return"": 0.05100363701777987, ""profit"": 25744.299999999872}, {""year"": 2026, ""return"": 0.005933525384366215, ""profit"": 3163.5}]"
159565.SZ,etf,0.07103060000000033,0.036695817887968385,-0.028263158628900466,0.9030685134838747,535515.3000000002,93,0,18,17,150.19999999999936,0,,,2024-02-26,2026-01-21,"[{""year"": 2024, ""return"": 0.007646476464764671, ""profit"": 3823.2000000000116}, {""year"": 2025, ""return"": 0.054546844356963754, ""profit"": 27402.000000000116}, {""year"": 2026, ""return"": 0.008082690914676793, ""profit"": 4293.70000000007}]"
159566.SZ,etf,0.08694980000000005,0.043605630089097014,-0.026788092242206726,0.8255906603991751,543474.9,94,0,17,16,408.7000000000012,0,,,2024-02-08,2026-01-21,"[{""year"": 2024, ""return"": 0.00758059999999986, ""profit"": 3790.29999999993}, {""year"": 2025, ""return"": 0.07359235541328805, ""profit"": 36995.90000000014}, {""year"": 2026, ""return"": 0.0039021919512696114, ""profit"": 2112.5}]"
159567.SZ,etf,0.07023420000000065,0.03400016678707196,-0.06416927383500715,0.5120040348905273,535117.1000000003,98,0,20,20,738.599999999999,0,,,2024-01-11,2026-01-21,"[{""year"": 2024, ""return"": 0.004653846538465431, ""profit"": 2326.9000000000233}, {""year"": 2025, ""return"": 0.0539580639680826, ""profit"": 27059.30000000022}, {""year"": 2026, ""return"": 0.001030555242737051, ""profit"": 550.9000000000233}]"
159568.SZ,etf,0.03410219999999984,0.017792995508733922,-0.037769498349019194,0.4015653021848376,517051.0999999999,92,0,10,10,1384.0,0,,,2024-02-27,2026-01-21,"[{""year"": 2024, ""return"": 0.01319660000000021, ""profit"": 6598.300000000105}, {""year"": 2025, ""return"": 0.012316523366177537, ""profit"": 6232.299999999872}, {""year"": 2026, ""return"": 0.0031103046496065915, ""profit"": 1603.1999999999534}]"
159569.SZ,etf,0.018187800000000164,0.012806452050921235,-0.013228743350856326,0.7000923922662277,509093.9000000001,68,0,11,11,505.99999999999955,0,,,2024-08-22,2026-01-21,"[{""year"": 2024, ""return"": 0.003322, ""profit"": 1661.0}, {""year"": 2025, ""return"": 0.015318820584473269, ""profit"": 7679.000000000058}, {""year"": 2026, ""return"": 0.0008150518411109611, ""profit"": 414.6000000000349}]"
159571.SZ,etf,0.07681739999999991,0.03667463245474023,-0.03159123126957273,0.6841755084308336,538408.7,99,0,21,20,1278.2000000000012,0,,,2024-01-02,2026-01-21,"[{""year"": 2024, ""return"": 0.021464000000000233, ""profit"": 10732.000000000116}, {""year"": 2025, ""return"": 0.03864956250262718, ""profit"": 19676.5}, {""year"": 2026, ""return"": 0.012257252074304198, ""profit"": 6519.5}]"
159572.SZ,etf,0.0730266000000001,0.034522352788897814,-0.03076390549018908,0.6646231358817765,536513.3,100,0,22,22,160.09999999999764,0,,,2023-12-25,2026-01-21,"[{""year"": 2023, ""return"": 0.0004214042140421637, ""profit"": 210.70000000001164}, {""year"": 2024, ""return"": 0.01933176953830734, ""profit"": 9668.800000000047}, {""year"": 2025, ""return"": 0.03959764907593349, ""profit"": 20120.5}, {""year"": 2026, ""return"": 0.009207734195756616, ""profit"": 4895.0}]"
159575.SZ,etf,0.06708179999999958,0.032102635057680295,-0.030374823593419895,0.6436502471544296,533540.8999999998,99,0,21,21,600.7999999999984,0,,,2024-01-02,2026-01-21,"[{""year"": 2024, ""return"": 0.018554799999999812, ""profit"": 9277.399999999907}, {""year"": 2025, ""return"": 0.03512494357272673, ""profit"": 17834.099999999977}, {""year"": 2026, ""return"": 0.00957251145734369, ""profit"": 5058.899999999907}]"
159576.SZ,etf,0.060881000000000934,0.02921898940641854,-0.023760565614004556,0.7693489717514709,530440.5000000005,99,0,14,13,1654.7000000000025,0,,,2024-01-03,2026-01-21,"[{""year"": 2024, ""return"": 0.011246200000000536, ""profit"": 5623.100000000268}, {""year"": 2025, ""return"": 0.0497205307900427, ""profit"": 25050.700000000303}, {""year"": 2026, ""return"": -0.0010818903420807312, ""profit"": -574.5}]"
159577.SZ,etf,0.039134,0.020276616996229624,-0.02866326287924125,0.5858795691428034,519567.0,93,0,15,14,2466.2,0,,,2024-02-23,2026-01-21,"[{""year"": 2024, ""return"": 0.014101799999999814, ""profit"": 7050.899999999907}, {""year"": 2025, ""return"": 0.028745395588788518, ""profit"": 14590.70000000007}, {""year"": 2026, ""return"": -0.007129021803272129, ""profit"": -3730.5999999999767}]"
159578.SZ,etf,0.02097779999999993,0.012860562025410971,-0.010839013170545237,0.6234927180455715,510488.89999999997,78,0,11,10,1288.8999999999996,0,,,2024-06-07,2026-01-21,"[{""year"": 2024, ""return"": 0.004146799999999931, ""profit"": 2073.399999999965}, {""year"": 2025, ""return"": 0.012343396079628111, ""profit"": 6187.79999999993}, {""year"": 2026, ""return"": 0.003876364578853424, ""profit"": 1971.2000000000116}]"
159581.SZ,etf,0.011123399999999674,0.005981817582555227,-0.011825058588075896,0.32026303505298725,505561.69999999984,90,0,18,17,167.400000000001,0,,,2024-03-15,2026-01-21,"[{""year"": 2024, ""return"": 0.0046064460644604345, ""profit"": 2303.199999999895}, {""year"": 2025, ""return"": 0.007687199255764629, ""profit"": 3852.2999999999884}, {""year"": 2026, ""return"": 0.001667855775054501, ""profit"": 841.7999999999302}]"
159582.SZ,etf,0.12566340000000015,0.06928052641610649,-0.027926523418965503,1.1986559988084853,562831.7000000001,85,0,19,19,1651.9,0,,,2024-04-16,2026-01-21,"[{""year"": 2024, ""return"": 0.010764600000000325, ""profit"": 5382.300000000163}, {""year"": 2025, ""return"": 0.07249565088813174, ""profit"": 36526.09999999998}, {""year"": 2026, ""return"": 0.03127266317578177, ""profit"": 17067.5}]"
159583.SZ,etf,0.12793800000000025,0.08132809777202099,-0.028079971351637575,1.1766793965745574,563969.0000000001,75,0,12,12,5381.600000000002,0,,,2024-07-08,2026-01-21,"[{""year"": 2024, ""return"": 0.006637666376664093, ""profit"": 3318.800000000163}, {""year"": 2025, ""return"": 0.11927404360450311, ""profit"": 59941.600000000035}, {""year"": 2026, ""return"": -0.0008217098651955204, ""profit"": -463.79999999993015}]"
159586.SZ,etf,0.040632999999999767,0.021705853429389466,-0.029307368262321196,0.4532771321731053,520316.4999999999,90,0,12,12,-1229.2999999999993,0,,,2024-03-15,2026-01-21,"[{""year"": 2024, ""return"": 0.01310873108731085, ""profit"": 6554.299999999988}, {""year"": 2025, ""return"": 0.015174534782560376, ""profit"": 7660.699999999953}, {""year"": 2026, ""return"": 0.01075449079927875, ""profit"": 5536.199999999953}]"
159587.SZ,etf,0.023188200000000537,0.016283774858623756,-0.007533662968294118,0.9226012403247917,511594.10000000027,68,0,11,10,1035.4000000000037,0,,,2024-08-21,2026-01-21,"[{""year"": 2024, ""return"": 0.0027568000000000466, ""profit"": 1378.4000000000233}, {""year"": 2025, ""return"": 0.016205379917879698, ""profit"": 8119.200000000186}, {""year"": 2026, ""return"": 0.004002515137730086, ""profit"": 2039.5}]"
159588.SZ,etf,0.03290440000000014,0.019889790153101883,-0.014053302721180636,0.9074248834764714,516452.20000000007,79,0,16,16,699.2000000000003,0,,,2024-05-31,2026-01-21,"[{""year"": 2024, ""return"": 0.0021846000000000933, ""profit"": 1092.3000000000466}, {""year"": 2025, ""return"": 0.02141002004280239, ""profit"": 10717.399999999965}, {""year"": 2026, ""return"": 0.011167335782679755, ""profit"": 5703.700000000012}]"
159589.SZ,etf,0.009508,0.005199696156721556,-0.012147202313782636,0.27830368516129317,504754.0,88,0,15,15,-276.50000000000045,0,,,2024-03-26,2026-01-21,"[{""year"": 2024, ""return"": 0.003981999999999883, ""profit"": 1990.9999999999418}, {""year"": 2025, ""return"": 0.005277589468296512, ""profit"": 2643.7999999999884}, {""year"": 2026, ""return"": 0.0019878805588299164, ""profit"": 1001.4000000000233}]"
159590.SZ,etf,0.009156000000000117,0.007572137767858145,-0.016699109850626934,0.28157926970646163,504578.00000000006,59,0,10,10,-721.1999999999994,0,,,2024-11-06,2026-01-21,"[{""year"": 2024, ""return"": -0.0012487999999999302, ""profit"": -624.3999999999651}, {""year"": 2025, ""return"": 0.0024070091593783585, ""profit"": 1201.3000000001048}, {""year"": 2026, ""return"": 0.005937202140590374, ""profit"": 2978.0999999999185}]"
159592.SZ,etf,0.03210659999999998,0.01726109944219778,-0.015296081210305873,0.6595630584319876,516053.3,90,0,18,18,1086.2999999999938,0,,,2024-03-18,2026-01-21,"[{""year"": 2024, ""return"": 0.007764077640776291, ""profit"": 3881.999999999942}, {""year"": 2025, ""return"": 0.026655195735200463, ""profit"": 13400.099999999977}, {""year"": 2026, ""return"": -0.004478803954666046, ""profit"": -2321.7000000000116}]"
159593.SZ,etf,0.03175740000000014,0.016922771488991684,-0.014690761334642161,0.6562569953352476,515878.70000000007,90,0,18,18,1062.9,0,,,2024-03-12,2026-01-21,"[{""year"": 2024, ""return"": 0.008575200000000185, ""profit"": 4287.600000000093}, {""year"": 2025, ""return"": 0.02605369394451609, ""profit"": 13101.099999999919}, {""year"": 2026, ""return"": -0.004545050200285976, ""profit"": -2355.4000000000233}]"
159595.SZ,etf,0.031221600000000325,0.016788634584207873,-0.015285963517203715,0.6561099118960073,515610.80000000016,90,0,19,19,791.699999999998,0,,,2024-03-18,2026-01-21,"[{""year"": 2024, ""return"": 0.008101281012810314, ""profit"": 4050.600000000093}, {""year"": 2025, ""return"": 0.025377180509548902, ""profit"": 12757.20000000007}, {""year"": 2026, ""return"": -0.0040951768389373925, ""profit"": -2120.199999999895}]"
159596.SZ,etf,0.03533200000000011,0.018981437050465066,-0.015115995976310404,0.6991264569035701,517666.00000000006,90,0,15,15,1259.8000000000002,0,,,2024-03-18,2026-01-21,"[{""year"": 2024, ""return"": 0.008886888868888502, ""profit"": 4443.399999999907}, {""year"": 2025, ""return"": 0.02891481600132295, ""profit"": 14549.600000000093}, {""year"": 2026, ""return"": -0.004654033511733144, ""profit"": -2420.5}]"
159597.SZ,etf,0.09372520000000042,0.055631684244508595,-0.02769035012694,1.0182266367004056,546862.6000000002,80,0,16,15,1436.599999999998,0,,,2024-05-27,2026-01-21,"[{""year"": 2024, ""return"": 0.008151281512815314, ""profit"": 4075.600000000093}, {""year"": 2025, ""return"": 0.08295548571883217, ""profit"": 41706.70000000007}, {""year"": 2026, ""return"": -0.0005424379074908155, ""profit"": -296.79999999993015}]"
159599.SZ,etf,0.09571460000000033,0.055012814357839,-0.03263707185558967,1.0627041644107795,547857.3000000002,82,0,12,12,1633.3000000000002,0,,,2024-05-08,2026-01-21,"[{""year"": 2024, ""return"": 0.013549800000000046, ""profit"": 6774.900000000023}, {""year"": 2025, ""return"": 0.04984706472904482, ""profit"": 25193.20000000007}, {""year"": 2026, ""return"": 0.025068709654302954, ""profit"": 13398.20000000007}]"
159601.SZ,etf,0.11548240000000014,0.026327401756311763,-0.058705974307456846,0.4656510803389015,557741.2000000001,201,0,35,35,1342.7999999999965,0,,,2021-11-08,2026-01-21,"[{""year"": 2021, ""return"": 0.00024000240002411665, ""profit"": 120.00000000005821}, {""year"": 2022, ""return"": -0.009614884642183085, ""profit"": -4807.699999999953}, {""year"": 2023, ""return"": -0.02469391830807846, ""profit"": -12228.90000000014}, {""year"": 2024, ""return"": 0.048719604760648974, ""profit"": 23460.00000000006}, {""year"": 2025, ""return"": 0.11199162664509775, ""profit"": 56131.20000000013}, {""year"": 2026, ""return"": -0.005310858859632252, ""profit"": -2977.9000000000233}]"
159602.SZ,etf,0.11581539999999944,0.02640024722065415,-0.05327454126484886,0.4742781711050516,557907.6999999997,201,0,39,39,-252.10000000000036,0,,,2021-11-08,2026-01-21,"[{""year"": 2021, ""return"": 0.00016260162601623688, ""profit"": 81.29999999998836}, {""year"": 2022, ""return"": -0.00990486703983926, ""profit"": -4952.800000000105}, {""year"": 2023, ""return"": -0.026406227147369826, ""profit"": -13071.600000000151}, {""year"": 2024, ""return"": 0.04868635687590848, ""profit"": 23408.599999999977}, {""year"": 2025, ""return"": 0.11568620981006805, ""profit"": 57848.59999999998}, {""year"": 2026, ""return"": -0.006806459531971836, ""profit"": -3823.4000000000233}]"
